"Stkcd","Ddate","BPS"
"300127","2015-12-31","3.264151"
"300127","2016-12-31","3.429833"
"300127","2017-12-31","3.777069"
"300127","2018-12-31","3.809684"
"300127","2019-12-31","3.916008"
"300127","2020-12-31","4.024613"
"300127","2021-12-31","4.279218"
"300127","2022-12-31","4.333510"
"300128","2010-12-31","11.540517"
"300128","2011-12-31","6.189740"
"300128","2012-12-31","6.794142"
"300128","2013-12-31","3.410734"
"300128","2014-12-31","5.089391"
"300128","2015-12-31","4.589591"
"300128","2016-12-31","4.285144"
"300128","2017-12-31","2.563506"
"300128","2018-12-31","1.151013"
"300128","2019-12-31","1.159130"
"300128","2020-12-31","1.166594"
"300128","2022-12-31","0.952009"
"300129","2010-12-31","10.885991"
"300129","2011-12-31","6.228673"
"300129","2012-12-31","4.362528"
"300129","2013-12-31","5.054673"
"300129","2014-12-31","5.287323"
"300129","2015-12-31","2.674639"
"300129","2016-12-31","2.939501"
"300129","2017-12-31","3.104775"
"300129","2018-12-31","3.073193"
"300129","2019-12-31","3.230221"
"300129","2020-12-31","3.634718"
"300129","2021-12-31","3.862740"
"300129","2022-12-31","4.340867"
"300130","2010-12-31","13.732362"
"300130","2011-12-31","8.206749"
"300130","2012-12-31","8.633067"
"300130","2013-12-31","9.063299"
"300130","2014-12-31","9.915150"
"300130","2015-12-31","5.480831"
"300130","2016-12-31","6.270633"
"300130","2017-12-31","7.610802"
"300130","2018-12-31","4.437776"
"300130","2019-12-31","5.021158"
"300130","2020-12-31","4.960015"
"300130","2021-12-31","5.201895"
"300130","2022-12-31","5.580759"
"300131","2010-12-31","11.008307"
"300131","2011-12-31","5.274038"
"300131","2012-12-31","5.459042"
"300131","2013-12-31","2.632561"
"300131","2014-12-31","2.764339"
"300131","2015-12-31","3.256453"
"300131","2016-12-31","1.822682"
"300131","2017-12-31","1.928271"
"300131","2018-12-31","1.794552"
"300131","2019-12-31","1.781052"
"300131","2020-12-31","1.353530"
"300131","2021-12-31","1.362606"
"300131","2022-12-31","1.623045"
"300132","2010-12-31","7.907909"
"300132","2011-12-31","4.407185"
"300132","2012-12-31","4.567615"
"300132","2013-12-31","2.901415"
"300132","2014-12-31","1.556261"
"300132","2015-12-31","1.555566"
"300132","2016-12-31","1.644333"
"300132","2017-12-31","1.886466"
"300132","2018-12-31","2.875784"
"300132","2019-12-31","6.114259"
"300132","2020-12-31","6.068996"
"300132","2021-12-31","4.133771"
"300132","2022-12-31","2.674099"
"300133","2010-12-31","21.030879"
"300133","2011-12-31","6.810259"
"300133","2012-12-31","3.971388"
"300133","2013-12-31","3.134086"
"300133","2014-12-31","5.225816"
"300133","2015-12-31","5.466831"
"300133","2016-12-31","3.725623"
"300133","2017-12-31","3.959326"
"300133","2018-12-31","3.947625"
"300133","2019-12-31","3.020299"
"300133","2020-12-31","3.182739"
"300133","2021-12-31","3.544729"
"300133","2022-12-31","3.679650"
"300134","2010-12-31","15.221069"
"300134","2011-12-31","7.319578"
"300134","2012-12-31","6.974505"
"300134","2013-12-31","6.960426"
"300134","2014-12-31","6.715430"
"300134","2015-12-31","3.908608"
"300134","2016-12-31","7.654280"
"300134","2017-12-31","6.967953"
"300134","2018-12-31","6.967548"
"300134","2019-12-31","6.504791"
"300134","2020-12-31","6.658887"
"300134","2021-12-31","6.231078"
"300135","2010-12-31","12.368405"
"300135","2011-12-31","6.242116"
"300135","2012-12-31","3.346920"
"300135","2013-12-31","2.217540"
"300135","2014-12-31","2.290604"
"300135","2015-12-31","1.262544"
"300135","2016-12-31","1.288446"
"300135","2017-12-31","1.305893"
"300136","2010-12-31","9.289450"
"300136","2011-12-31","5.061062"
"300136","2012-12-31","4.957943"
"300136","2013-12-31","4.579972"
"300136","2014-12-31","2.472563"
"300136","2015-12-31","2.324707"
"300136","2016-12-31","2.031917"
"300136","2017-12-31","2.829894"
"300136","2018-12-31","3.798675"
"300136","2019-12-31","4.916761"
"300136","2020-12-31","5.782672"
"300136","2021-12-31","6.232961"
"300136","2022-12-31","6.874692"
"300137","2010-12-31","6.909412"
"300137","2011-12-31","5.572576"
"300137","2012-12-31","5.819923"
"300137","2013-12-31","4.772928"
"300137","2014-12-31","3.205428"
"300137","2015-12-31","4.078277"
"300137","2016-12-31","4.343233"
"300137","2017-12-31","4.801724"
"300137","2018-12-31","3.378030"
"300137","2019-12-31","3.810997"
"300137","2020-12-31","3.818969"
"300137","2021-12-31","3.891150"
"300137","2022-12-31","3.553548"
"300138","2010-12-31","10.391973"
"300138","2011-12-31","10.789118"
"300138","2012-12-31","5.556909"
"300138","2013-12-31","5.515309"
"300138","2014-12-31","5.616289"
"300138","2015-12-31","6.589763"
"300138","2016-12-31","5.817940"
"300138","2017-12-31","4.425407"
"300138","2018-12-31","3.387511"
"300138","2019-12-31","3.401426"
"300138","2020-12-31","3.958259"
"300138","2021-12-31","5.224322"
"300138","2022-12-31","6.032730"
"300139","2010-12-31","19.202795"
"300139","2011-12-31","20.456833"
"300139","2012-12-31","10.674917"
"300139","2013-12-31","10.931145"
"300139","2014-12-31","11.267887"
"300139","2015-12-31","4.740896"
"300139","2016-12-31","4.876830"
"300139","2017-12-31","4.068042"
"300140","2010-12-31","12.774262"
"300140","2011-12-31","6.457506"
"300140","2012-12-31","6.412164"
"300140","2013-12-31","7.111783"
"300140","2014-12-31","7.566644"
"300140","2015-12-31","3.791611"
"300140","2016-12-31","4.135963"
"300140","2017-12-31","4.360897"
"300140","2018-12-31","5.372258"
"300140","2019-12-31","5.626251"
"300140","2020-12-31","4.409377"
"300140","2021-12-31","3.758853"
"300141","2010-12-31","9.164366"
"300141","2011-12-31","9.846405"
"300141","2012-12-31","5.298999"
"300141","2013-12-31","3.857702"
"300141","2014-12-31","4.119320"
"300141","2015-12-31","4.210081"
"300141","2016-12-31","4.328494"
"300141","2017-12-31","2.777172"
"300141","2018-12-31","2.855683"
"300141","2019-12-31","2.917563"
"300142","2010-12-31","25.509039"
"300142","2011-12-31","18.089610"
"300142","2012-12-31","17.393008"
"300142","2013-12-31","16.324803"
"300142","2014-12-31","13.726410"
"300142","2015-12-31","2.153658"
"300142","2016-12-31","2.291891"
"300142","2017-12-31","2.313909"
"300142","2018-12-31","3.418518"
"300142","2019-12-31","3.685330"
"300142","2020-12-31","5.075469"
"300142","2021-12-31","6.244001"
"300142","2022-12-31","6.837528"
"300143","2010-12-31","10.850672"
"300143","2011-12-31","5.331375"
"300143","2012-12-31","5.500518"
"300143","2013-12-31","4.364322"
"300143","2014-12-31","2.333554"
"300143","2015-12-31","6.344016"
"300143","2016-12-31","7.777044"
"300143","2017-12-31","8.435313"
"300143","2018-12-31","3.780659"
"300143","2019-12-31","2.505117"
"300143","2020-12-31","3.489198"
"300143","2021-12-31","2.811572"
"300143","2022-12-31","2.051404"
"300144","2010-12-31","15.075236"
"300144","2011-12-31","7.317257"
"300144","2012-12-31","5.289483"
"300144","2013-12-31","5.705030"
"300144","2014-12-31","6.300656"
"300144","2015-12-31","3.933456"
"300144","2016-12-31","4.516995"
"300144","2017-12-31","5.147831"
"300144","2018-12-31","6.669679"
"300144","2019-12-31","6.803207"
"300144","2020-12-31","2.958381"
"300144","2021-12-31","3.042501"
"300144","2022-12-31","2.995633"
"300145","2010-12-31","11.583790"
"300145","2011-12-31","7.047109"
"300145","2012-12-31","8.034911"
"300145","2013-12-31","9.157025"
"300145","2014-12-31","5.760074"
"300145","2015-12-31","10.899548"
"300145","2016-12-31","6.203190"
"300145","2017-12-31","3.921634"
"300145","2018-12-31","2.552107"
"300145","2019-12-31","2.570521"
"300145","2020-12-31","1.538584"
"300145","2021-12-31","1.130863"
"300145","2022-12-31","1.196455"
"300146","2010-12-31","29.707806"
"300146","2011-12-31","16.059186"
"300146","2012-12-31","8.811889"
"300146","2013-12-31","6.806591"
"300146","2014-12-31","3.720841"
"300146","2015-12-31","6.256206"
"300146","2016-12-31","3.200093"
"300146","2017-12-31","3.493859"
"300146","2018-12-31","4.690451"
"300146","2019-12-31","3.749133"
"300146","2020-12-31","4.392073"
"300146","2021-12-31","6.197825"
"300146","2022-12-31","6.326852"
"300147","2010-12-31","11.143232"
"300147","2011-12-31","5.768204"
"300147","2012-12-31","5.105323"
"300147","2013-12-31","4.361654"
"300147","2014-12-31","3.672105"
"300147","2015-12-31","5.360706"
"300147","2016-12-31","5.569896"
"300147","2017-12-31","5.871309"
"300147","2018-12-31","6.065627"
"300147","2019-12-31","6.215871"
"300148","2010-12-31","6.697882"
"300148","2011-12-31","5.417840"
"300148","2012-12-31","4.210061"
"300148","2013-12-31","3.588240"
"300148","2014-12-31","5.041565"
"300148","2015-12-31","4.591214"
"300148","2016-12-31","6.826429"
"300148","2017-12-31","5.058876"
"300148","2018-12-31","3.743334"
"300148","2019-12-31","3.872068"
"300148","2020-12-31","2.914677"
"300148","2021-12-31","1.892882"
"300149","2010-12-31","8.526869"
"300149","2011-12-31","4.563097"
"300149","2012-12-31","3.188545"
"300149","2013-12-31","3.334778"
"300149","2014-12-31","2.310204"
"300149","2015-12-31","1.714782"
"300149","2016-12-31","1.824048"
"300149","2017-12-31","1.979261"
"300149","2018-12-31","4.410980"
"300149","2019-12-31","4.608742"
"300149","2020-12-31","4.906965"
"300149","2021-12-31","3.979930"
"300149","2022-12-31","4.774053"
"300150","2010-12-31","10.126252"
"300150","2011-12-31","10.336832"
"300150","2012-12-31","10.242453"
"300150","2013-12-31","5.110223"
"300150","2014-12-31","5.396113"
"300150","2015-12-31","2.822989"
"300150","2016-12-31","2.913742"
"300150","2017-12-31","3.432150"
"300150","2018-12-31","3.506331"
"300150","2019-12-31","3.502473"
"300150","2020-12-31","3.253096"
"300150","2021-12-31","3.307632"
"300150","2022-12-31","2.602704"
"300151","2010-12-31","10.535932"
"300151","2011-12-31","7.026194"
"300151","2012-12-31","7.163248"
"300151","2013-12-31","7.315954"
"300151","2014-12-31","3.868692"
"300151","2015-12-31","1.613348"
"300151","2016-12-31","1.655761"
"300151","2017-12-31","1.684802"
"300151","2020-12-31","2.136017"
"300151","2021-12-31","2.385100"
"300151","2022-12-31","2.684018"
"300152","2010-12-31","12.240159"
"300152","2011-12-31","12.584348"
"300152","2012-12-31","5.785754"
"300152","2013-12-31","6.468640"
"300152","2014-12-31","7.022266"
"300152","2015-12-31","2.375996"
"300152","2016-12-31","1.863562"
"300152","2017-12-31","1.725756"
"300152","2018-12-31","0.947843"
"300152","2019-12-31","1.163395"
"300153","2010-12-31","11.412320"
"300153","2011-12-31","5.808812"
"300153","2012-12-31","5.745635"
"300153","2013-12-31","5.769036"
"300153","2014-12-31","5.868116"
"300153","2015-12-31","3.146040"
"300153","2016-12-31","3.050096"
"300153","2017-12-31","3.046782"
"300153","2018-12-31","3.006687"
"300153","2019-12-31","3.063502"
"300154","2010-12-31","11.286723"
"300154","2011-12-31","5.973517"
"300154","2012-12-31","6.249171"
"300154","2013-12-31","6.454019"
"300154","2014-12-31","6.747045"
"300154","2015-12-31","3.426148"
"300154","2016-12-31","3.484064"
"300154","2017-12-31","3.496493"
"300154","2018-12-31","3.527872"
"300154","2019-12-31","3.643327"
"300155","2010-12-31","14.005653"
"300155","2011-12-31","5.666293"
"300155","2012-12-31","5.621890"
"300155","2013-12-31","6.127831"
"300155","2014-12-31","3.109849"
"300155","2015-12-31","2.121071"
"300155","2016-12-31","2.153456"
"300155","2017-12-31","2.157194"
"300155","2018-12-31","2.199116"
"300155","2019-12-31","2.319930"
"300155","2020-12-31","2.480138"
"300156","2010-12-31","17.692142"
"300156","2011-12-31","9.321097"
"300156","2012-12-31","5.830826"
"300156","2013-12-31","5.148992"
"300156","2014-12-31","5.303489"
"300156","2015-12-31","4.499083"
"300156","2016-12-31","2.555884"
"300156","2017-12-31","2.753270"
"300156","2018-12-31","1.274275"
"300157","2010-12-31","17.338160"
"300157","2011-12-31","9.101020"
"300157","2012-12-31","11.183734"
"300157","2013-12-31","5.720621"
"300157","2014-12-31","4.026415"
"300157","2015-12-31","4.288680"
"300157","2016-12-31","5.629806"
"300157","2017-12-31","4.965352"
"300157","2018-12-31","5.050625"
"300157","2019-12-31","3.632177"
"300158","2010-12-31","12.370499"
"300158","2011-12-31","12.905832"
"300158","2012-12-31","6.595512"
"300158","2013-12-31","6.799522"
"300158","2014-12-31","6.840647"
"300158","2015-12-31","7.050130"
"300158","2016-12-31","10.142157"
"300158","2017-12-31","10.749368"
"300158","2018-12-31","5.218922"
"300158","2019-12-31","5.295524"
"300158","2020-12-31","5.482417"
"300159","2010-12-31","20.103871"
"300159","2011-12-31","9.879773"
"300159","2012-12-31","5.291633"
"300159","2013-12-31","5.712564"
"300159","2014-12-31","3.133562"
"300159","2015-12-31","3.536898"
"300159","2016-12-31","1.191944"
"300159","2017-12-31","0.950524"
"300159","2018-12-31","0.904786"
"300159","2019-12-31","0.628729"
"300159","2020-12-31","0.251246"
"300159","2021-12-31","0.063556"
"300160","2010-12-31","3.198130"
"300160","2011-12-31","10.879875"
"300160","2012-12-31","5.545530"
"300160","2013-12-31","5.692397"
"300160","2014-12-31","5.807808"
"300160","2015-12-31","6.031417"
"300160","2016-12-31","2.048927"
"300160","2017-12-31","2.228255"
"300160","2018-12-31","1.481957"
"300160","2019-12-31","1.621080"
"300160","2022-12-31","2.905520"
"300161","2010-12-31","3.442174"
"300161","2011-12-31","8.646425"
"300161","2012-12-31","8.077982"
"300161","2013-12-31","8.325557"
"300161","2014-12-31","5.752407"
"300161","2015-12-31","5.800737"
"300161","2016-12-31","7.422778"
"300161","2017-12-31","7.938898"
"300161","2018-12-31","8.072077"
"300161","2019-12-31","7.626914"
"300161","2020-12-31","7.893596"
"300161","2021-12-31","9.183587"
"300161","2022-12-31","9.342400"
"300162","2010-12-31","2.066143"
"300162","2011-12-31","5.488697"
"300162","2012-12-31","5.569066"
"300162","2013-12-31","5.487802"
"300162","2014-12-31","5.767659"
"300162","2015-12-31","3.664161"
"300162","2016-12-31","3.266446"
"300162","2017-12-31","3.198219"
"300162","2018-12-31","3.022719"
"300162","2019-12-31","2.695921"
"300162","2020-12-31","1.794050"
"300162","2021-12-31","1.895492"
"300162","2022-12-31","1.991936"
"300163","2010-12-31","2.429833"
"300163","2011-12-31","8.125057"
"300163","2012-12-31","8.157163"
"300163","2013-12-31","8.324183"
"300163","2014-12-31","4.331456"
"300163","2015-12-31","1.459900"
"300163","2016-12-31","1.596338"
"300163","2017-12-31","1.465292"
"300164","2010-12-31","6.052999"
"300164","2011-12-31","14.398516"
"300164","2012-12-31","7.425775"
"300164","2013-12-31","4.972859"
"300164","2014-12-31","3.447503"
"300164","2015-12-31","3.956354"
"300164","2016-12-31","3.726500"
"300164","2017-12-31","4.484176"
"300164","2018-12-31","4.056243"
"300164","2019-12-31","4.152070"
"300164","2020-12-31","1.874624"
"300164","2021-12-31","1.867410"
"300164","2022-12-31","2.042031"
"300165","2010-12-31","4.021638"
"300165","2011-12-31","11.761898"
"300165","2012-12-31","9.126812"
"300165","2013-12-31","9.439461"
"300165","2014-12-31","9.645217"
"300165","2015-12-31","6.490063"
"300165","2016-12-31","3.343674"
"300165","2017-12-31","3.649750"
"300165","2018-12-31","3.622371"
"300165","2019-12-31","3.660519"
"300166","2010-12-31","3.503818"
"300166","2011-12-31","16.559621"
"300166","2012-12-31","6.036207"
"300166","2013-12-31","7.485313"
"300166","2014-12-31","5.390910"
"300166","2015-12-31","3.290530"
"300166","2016-12-31","6.155423"
"300166","2017-12-31","4.278497"
"300166","2018-12-31","4.830023"
"300166","2019-12-31","5.374810"
"300166","2020-12-31","5.621296"
"300166","2021-12-31","6.000121"
"300166","2022-12-31","5.679425"
"300167","2010-12-31","5.067724"
"300167","2011-12-31","10.864731"
"300167","2012-12-31","7.248038"
"300167","2013-12-31","3.702979"
"300167","2014-12-31","2.414503"
"300167","2015-12-31","2.539056"
"300167","2016-12-31","2.703271"
"300167","2017-12-31","2.495641"
"300167","2018-12-31","1.885925"
"300168","2010-12-31","3.058610"
"300168","2011-12-31","9.347216"
"300168","2012-12-31","5.307386"
"300168","2013-12-31","6.082372"
"300168","2014-12-31","3.450665"
"300168","2015-12-31","1.975426"
"300168","2016-12-31","2.257755"
"300168","2017-12-31","2.728323"
"300168","2018-12-31","3.324292"
"300168","2019-12-31","2.554805"
"300168","2020-12-31","1.251436"
"300168","2021-12-31","1.295558"
"300168","2022-12-31","1.034586"
"300169","2010-12-31","3.717674"
"300169","2011-12-31","6.975937"
"300169","2012-12-31","3.412768"
"300169","2013-12-31","3.083979"
"300169","2014-12-31","3.741103"
"300169","2015-12-31","3.798711"
"300169","2016-12-31","3.863057"
"300169","2017-12-31","3.619313"
"300169","2018-12-31","3.675609"
"300169","2019-12-31","2.782311"
"300170","2010-12-31","2.592722"
"300170","2011-12-31","6.287989"
"300170","2012-12-31","6.840073"
"300170","2013-12-31","5.075665"
"300170","2014-12-31","2.956747"
